,0
2003,"hwbBOBO,黑匹诺"
2004,"mooc87720118280251156,黑匹诺"
2005,"kami喜欢卡米亚,黑匹诺"
2006,"kooike哈特,黑匹诺"
2007,"陌mooc788,黑匹诺"
2008,"Jykt1505716757689,黑匹诺"
2009,"宁知于素,黑匹诺"
2010,"傻白mooc5,黑匹诺"
2011,"江畔何人初见月mooc12,黑匹诺"
2012,"yzu201806714,黑匹诺"
2013,"火星文刀,与花怜尔"
2014,"火星文刀,麋小鹿ykt1521612935734"
2015,"火星文刀,诸神黄昏mooc14"
2016,"不忘初心Forever,Jykt1505716757689"
2017,"不忘初心Forever,66翩鸿99"
2018,"055李进荣复旦,66翩鸿99"
2019,"不忘初心Forever,66翩鸿99"
2020,"不忘初心Forever,刘可新"
2021,"不忘初心Forever,wuli丑丑mooc"
2022,"徐梓铭,淡泊呐呐呐"
2023,"睡不醒的笨猪mooc,淡泊呐呐呐"
